sex,race,age,reincarcerated,state
Male,Black,23.6,FALSE,Iowa
Male,Black,18.5,FALSE,Iowa
Male,White,18.7,FALSE,Iowa
Male,White,43,FALSE,Iowa
Male,Black,34.7,TRUE,Iowa
Male,Hispanic,20.1,FALSE,Iowa
Male,White,20.7,FALSE,Iowa
Male,White,20.4,FALSE,Iowa
Male,White,18.5,FALSE,Iowa
Male,White,27.4,FALSE,Iowa
Male,White,28.3,FALSE,Iowa
Female,White,23.6,FALSE,Iowa
Male,Black,26.6,FALSE,Iowa
Male,White,35.6,FALSE,Iowa
Male,White,18.4,FALSE,Iowa
Male,Black,42.7,TRUE,Iowa
Male,White,27.4,FALSE,Iowa
Male,Black,20,FALSE,Iowa
Male,White,23,FALSE,Iowa
Male,White,47.3,FALSE,Iowa
Male,White,21,FALSE,Iowa
Male,White,30.6,TRUE,Iowa
Male,White,45.8,FALSE,Iowa
Male,White,52.8,FALSE,Iowa
Male,White,22.6,TRUE,Iowa
Female,White,32.6,FALSE,Iowa
Male,White,24,FALSE,Iowa
Male,White,27.1,FALSE,Iowa
Female,White,33.4,FALSE,Iowa
Male,White,24.9,FALSE,Iowa
Male,White,22,FALSE,Iowa
Male,White,28.6,FALSE,Iowa
Male,White,24.1,FALSE,Iowa
Male,Black,42,FALSE,Iowa
Female,White,34.9,FALSE,Iowa
Female,White,28.2,FALSE,Iowa
Male,White,26,FALSE,Iowa
Male,Asian or Pacific Islander,25,FALSE,Iowa
Male,Hispanic,30.8,FALSE,Iowa
Male,Black,18.3,TRUE,Iowa
Male,Black,19.1,FALSE,Iowa
Male,White,25.7,FALSE,Iowa
Male,Hispanic,21.3,TRUE,Iowa
Female,White,25.2,FALSE,Iowa
Male,Hispanic,17.8,FALSE,Iowa
Male,Black,29.4,FALSE,Iowa
Male,Hispanic,34,FALSE,Iowa
Male,White,28.9,FALSE,Iowa
Male,White,26.2,FALSE,Iowa
Male,White,25.4,FALSE,Iowa
Male,White,32,FALSE,Iowa
Male,White,24.9,FALSE,Iowa
Female,White,21.7,FALSE,Iowa
Male,White,25.3,FALSE,Iowa
Male,White,28.8,FALSE,Iowa
Female,White,54.8,FALSE,Iowa
Male,White,55.7,FALSE,Iowa
Male,White,50.2,FALSE,Iowa
Male,White,39.8,TRUE,Iowa
Male,White,55,FALSE,Iowa
Male,White,33.5,FALSE,Iowa
Male,Hispanic,28.1,FALSE,Iowa
Male,White,21.5,TRUE,Iowa
Male,Hispanic,30.1,FALSE,Iowa
Male,White,20.2,FALSE,Iowa
Male,White,21.2,FALSE,Iowa
Female,White,19.4,FALSE,Iowa
Female,White,22.1,FALSE,Iowa
Male,White,21.6,FALSE,Iowa
Female,White,43.5,FALSE,Iowa
Male,White,21.4,FALSE,Iowa
Female,White,58,FALSE,Iowa
Male,White,26.9,TRUE,Iowa
Male,Black,26.2,FALSE,Iowa
Male,White,34.1,FALSE,Iowa
Male,White,35.4,FALSE,Iowa
Male,White,28.7,TRUE,Iowa
Female,Hispanic,21.4,FALSE,Iowa
Female,White,25.6,FALSE,Iowa
Male,Black,19.9,FALSE,Iowa
Female,White,44.5,FALSE,Iowa
Female,Black,20.6,TRUE,Iowa
Male,White,30.5,TRUE,Iowa
Female,White,23.5,TRUE,Iowa
Male,White,26.2,FALSE,Iowa
Female,Black,35.6,FALSE,Iowa
Male,White,61.7,FALSE,Iowa
Male,Hispanic,33.1,FALSE,Iowa
Female,White,19.8,FALSE,Iowa
Female,Black,19.1,FALSE,Iowa
Male,White,26.8,FALSE,Iowa
Male,Black,19.5,TRUE,Iowa
Male,White,47.9,FALSE,Iowa
Male,White,40,FALSE,Iowa
Male,Black,20.6,FALSE,Iowa
Female,White,45.2,FALSE,Iowa
Male,Black,29.6,FALSE,Iowa
Male,White,59.6,FALSE,Iowa
Male,Black,21.3,FALSE,Iowa
Male,White,25.3,FALSE,Iowa
Male,White,28.2,FALSE,Iowa
Male,American Indian or Alaska Native,18.5,FALSE,Iowa
Male,White,37.1,FALSE,Iowa
Male,White,38.6,FALSE,Iowa
Female,White,29.9,FALSE,Iowa
Male,Asian or Pacific Islander,20.7,FALSE,Iowa
Male,Black,18.6,FALSE,Iowa
Male,Hispanic,32.2,FALSE,Iowa
Male,Black,34.2,TRUE,Iowa
Male,White,24.6,FALSE,Iowa
Female,White,55.1,FALSE,Iowa
Male,Black,60.7,FALSE,Iowa
Male,Hispanic,20.8,FALSE,Iowa
Male,Black,50.6,FALSE,Iowa
Male,White,57.3,FALSE,Iowa
Male,White,45.8,FALSE,Iowa
Male,White,58.5,FALSE,Iowa
Male,White,42.6,FALSE,Iowa
Male,Black,51,TRUE,Iowa
Male,Hispanic,37.9,TRUE,Iowa
Male,White,38.3,FALSE,Iowa
Male,White,60.5,FALSE,Iowa
Female,American Indian or Alaska Native,36.8,FALSE,Iowa
Male,White,36.8,TRUE,Iowa
Male,Black,58.7,FALSE,Iowa
Male,White,35.1,FALSE,Iowa
Male,White,48.3,FALSE,Iowa
Male,White,38.5,FALSE,Iowa
Male,Black,26.6,TRUE,Iowa
Male,Other,43.5,FALSE,Iowa
Female,White,21.1,FALSE,Iowa
Female,White,31.7,FALSE,Iowa
Male,White,20.7,FALSE,Iowa
Male,White,39.1,TRUE,Iowa
Male,White,34.9,FALSE,Iowa
Female,White,21.1,FALSE,Iowa
Male,White,32.3,FALSE,Iowa
Male,Black,26.2,FALSE,Iowa
Male,White,33.2,FALSE,Iowa
Male,White,21.2,FALSE,Iowa
Male,White,26,TRUE,Iowa
Male,White,44.1,FALSE,Iowa
Male,White,21.9,FALSE,Iowa
Female,Black,48.4,FALSE,Iowa
Male,White,29.6,FALSE,Iowa
Female,White,38.7,FALSE,Iowa
Male,White,19.8,TRUE,Iowa
Male,White,21.4,FALSE,Iowa
Female,Black,21.5,FALSE,Iowa
Female,Hispanic,43.5,FALSE,Iowa
Male,Black,33.4,TRUE,Iowa
Female,White,28.2,FALSE,Iowa
Male,White,24.2,TRUE,Iowa
Male,White,18.9,FALSE,Iowa
Female,White,31.2,FALSE,Iowa
Male,American Indian or Alaska Native,19,FALSE,Iowa
Female,White,35.1,FALSE,Iowa
Male,White,36.6,FALSE,Iowa
Female,Black,20.7,FALSE,Iowa
Male,White,53.2,TRUE,Iowa
Male,White,43.6,TRUE,Iowa
Male,White,58.7,FALSE,Iowa
Male,White,18.5,FALSE,Iowa
Male,Black,47.2,FALSE,Iowa
Male,White,23.8,TRUE,Iowa
Male,White,33.8,FALSE,Iowa
Female,White,22.6,FALSE,Iowa
Female,White,50.1,FALSE,Iowa
Male,White,61.6,FALSE,Iowa
Male,White,30.8,FALSE,Iowa
Female,White,25.1,FALSE,Iowa
Female,White,55.4,FALSE,Iowa
Male,White,35.1,FALSE,Iowa
Male,White,34.1,FALSE,Iowa
Male,White,24.7,FALSE,Iowa
Female,White,37,FALSE,Iowa
Female,White,69.9,FALSE,Iowa
Male,White,21.1,FALSE,Iowa
Male,White,18.7,TRUE,Iowa
Female,White,40.5,FALSE,Iowa
Male,White,56.2,FALSE,Iowa
Female,White,44.4,FALSE,Iowa
Male,Hispanic,41.3,FALSE,Iowa
Male,White,26.3,FALSE,Iowa
Female,Black,18.4,FALSE,Iowa
Female,Black,24.2,FALSE,Iowa
Female,Black,51.7,FALSE,Iowa
Male,White,39.2,FALSE,Iowa
Male,Black,21.9,FALSE,Iowa
Male,White,29.5,FALSE,Iowa
Male,White,34,FALSE,Iowa
Female,White,47.5,FALSE,Iowa
Male,Black,44.2,FALSE,Iowa
Male,White,46.7,FALSE,Iowa
Male,White,46.2,FALSE,Iowa
Male,White,59.7,FALSE,Iowa
Male,White,40,TRUE,Iowa
Male,Black,48.2,FALSE,Iowa
Male,White,35.4,FALSE,Iowa
Male,White,36.5,TRUE,Iowa
Female,White,29.6,FALSE,Iowa
Female,White,19.7,FALSE,Iowa
Male,White,40.9,FALSE,Iowa
Male,Black,30.4,FALSE,Iowa
Male,White,22,FALSE,Iowa
Female,White,26,FALSE,Iowa
Female,White,20,TRUE,Iowa
Female,Black,27.1,FALSE,Iowa
Female,White,34.2,FALSE,Iowa
Male,Black,43.3,FALSE,Iowa
Female,White,26.1,FALSE,Iowa
Male,White,58.7,FALSE,Iowa
Female,White,18.6,FALSE,Iowa
Male,White,44.2,FALSE,Iowa
Female,White,24.5,FALSE,Iowa
Male,Black,24.6,FALSE,Iowa
Female,White,26.5,FALSE,Iowa
Female,White,46,FALSE,Iowa
Male,White,25.1,FALSE,Iowa
Male,White,23.5,FALSE,Iowa
Male,White,25.1,TRUE,Iowa
Male,White,24.6,FALSE,Iowa
Male,White,25.1,FALSE,Iowa
Male,Black,24.7,FALSE,Iowa
Male,White,38.6,FALSE,Iowa
Male,White,25.2,FALSE,Iowa
Male,White,18.7,FALSE,Iowa
Male,Black,29.7,FALSE,Iowa
Female,White,46.8,FALSE,Iowa
Male,White,33,FALSE,Iowa
Female,White,18.7,FALSE,Iowa
Male,White,32.5,FALSE,Iowa
Female,White,24.8,FALSE,Iowa
Male,White,25,FALSE,Iowa
Male,White,22.3,FALSE,Iowa
Female,White,18.3,FALSE,Iowa
Male,White,34.2,FALSE,Iowa
Male,White,39.6,FALSE,Iowa
Female,White,30.5,FALSE,Iowa
Female,White,19.9,FALSE,Iowa
Male,Black,43.9,FALSE,Iowa
Male,Black,44.9,FALSE,Iowa
Female,White,54.8,TRUE,Iowa
Male,White,41.6,FALSE,Iowa
Male,White,39.9,FALSE,Iowa
Male,White,44,FALSE,Iowa
Male,White,35.3,FALSE,Iowa
Male,White,34,TRUE,Iowa
Female,White,46.7,FALSE,Iowa
Male,White,38.7,FALSE,Iowa
Male,White,26.4,FALSE,Iowa
Male,White,36.1,FALSE,Iowa
Male,White,23.8,FALSE,Iowa
Male,Asian or Pacific Islander,31,TRUE,Iowa
Male,Black,29.1,FALSE,Iowa
Male,White,22.5,FALSE,Iowa
Male,White,25.8,FALSE,Iowa
Male,White,22.1,FALSE,Iowa
Female,White,72,FALSE,Iowa
Male,White,31.9,TRUE,Iowa
Male,White,29,FALSE,Iowa
Male,White,25.2,FALSE,Iowa
Male,Black,26.4,TRUE,Iowa
Female,White,30.2,FALSE,Iowa
Male,Black,25.3,FALSE,Iowa
Male,Black,54.1,FALSE,Iowa
Male,White,21.5,FALSE,Iowa
Male,White,20.7,FALSE,Iowa
Male,White,28,FALSE,Iowa
Female,White,26.4,TRUE,Iowa
Female,White,32.9,FALSE,Iowa
Female,White,30,FALSE,Iowa
Male,White,21.3,FALSE,Iowa
Male,White,19.8,FALSE,Iowa
Male,White,22.6,FALSE,Iowa
Male,White,45.5,FALSE,Iowa
Male,White,32.7,TRUE,Iowa
Male,White,61.3,FALSE,Iowa
Female,Black,20,FALSE,Iowa
Male,Other,49.6,FALSE,Iowa
Female,Black,21.4,FALSE,Iowa
Female,White,44.4,FALSE,Iowa
Female,White,31.5,FALSE,Iowa
Male,White,51.4,FALSE,Iowa
Male,Black,19.4,FALSE,Iowa
Male,White,24.5,FALSE,Iowa
Female,White,25.4,FALSE,Iowa
Male,White,29.6,TRUE,Iowa
Male,Black,20.9,FALSE,Iowa
Male,Hispanic,24.1,FALSE,Iowa
Male,White,23.3,FALSE,Iowa
Male,White,36.1,FALSE,Iowa
Female,White,21.7,FALSE,Iowa
Male,White,55.6,FALSE,Iowa
Male,White,44.8,TRUE,Iowa
Male,White,43.2,FALSE,Iowa
Male,White,40.3,FALSE,Iowa
Male,White,67.3,FALSE,Iowa
Male,White,44.4,FALSE,Iowa
Male,White,39.1,FALSE,Iowa
Male,White,29.5,FALSE,Iowa
Female,Hispanic,18.2,FALSE,Iowa
Female,White,39.2,TRUE,Iowa
Female,White,27.8,FALSE,Iowa
Male,Black,19.1,FALSE,Iowa
Male,White,20.6,FALSE,Iowa
Male,White,41.1,FALSE,Iowa
Female,White,41.6,FALSE,Iowa
Female,White,33.3,FALSE,Iowa
Female,White,44.5,FALSE,Iowa
Female,White,18.6,TRUE,Iowa
Male,Black,22.6,FALSE,Iowa
Male,American Indian or Alaska Native,18,TRUE,Iowa
Male,Black,24.3,FALSE,Iowa
Female,White,60.7,FALSE,Iowa
Female,White,51.3,FALSE,Iowa
Male,White,22.7,TRUE,Iowa
Male,White,26.3,FALSE,Iowa
Male,White,26.6,FALSE,Iowa
Male,Black,44.9,FALSE,Iowa
Male,Other,28.1,FALSE,Iowa
Male,White,24.5,FALSE,Iowa
Female,White,42.5,FALSE,Iowa
Female,White,21.7,FALSE,Iowa
Male,Black,20.3,FALSE,Iowa
Male,Hispanic,25.8,FALSE,Iowa
Male,White,27,FALSE,Iowa
Male,White,40.1,FALSE,Iowa
Male,Black,34.2,FALSE,Iowa
Male,White,48.9,FALSE,Iowa
Female,White,39.2,FALSE,Iowa
Male,White,24.1,TRUE,Iowa
Male,White,27.7,FALSE,Iowa
Male,Black,33.1,FALSE,Iowa
Male,White,20.4,FALSE,Iowa
Male,White,22.5,FALSE,Iowa
Female,White,36.4,FALSE,Iowa
Male,White,20.3,FALSE,Iowa
Male,White,33.3,FALSE,Iowa
Male,White,25.9,FALSE,Iowa
Male,White,37.4,TRUE,Iowa
Male,Hispanic,20.2,FALSE,Iowa
Male,White,37.2,FALSE,Iowa
Male,Black,23.4,FALSE,Iowa
Male,White,58,FALSE,Iowa
Female,White,45.4,FALSE,Iowa
Female,White,34.6,FALSE,Iowa
Male,Hispanic,27.5,FALSE,Iowa
Male,Black,21.6,FALSE,Iowa
Male,White,19.9,FALSE,Iowa
Female,White,50.6,FALSE,Iowa
Female,Hispanic,19.6,FALSE,Iowa
Female,Black,48.1,FALSE,Iowa
Male,White,53.1,FALSE,Iowa
Female,White,39.7,FALSE,Iowa
Male,White,39.8,FALSE,Iowa
Female,White,44.1,FALSE,Iowa
Female,White,36.6,FALSE,Iowa
Female,White,51.8,FALSE,Iowa
Male,Black,35.7,FALSE,Iowa
Female,White,35.6,TRUE,Iowa
Male,White,39.8,FALSE,Iowa
Female,Black,22.3,FALSE,Iowa
Male,White,72.6,FALSE,Iowa
Male,White,24.5,FALSE,Iowa
Female,White,32.2,FALSE,Iowa
Male,Black,21.8,FALSE,Iowa
Male,White,20.6,FALSE,Iowa
Male,White,32.7,FALSE,Iowa
Male,White,20.7,FALSE,Iowa
Male,White,22.3,FALSE,Iowa
Female,White,30.5,TRUE,Iowa
Male,White,19.8,FALSE,Iowa
Female,Black,33.5,FALSE,Iowa
Male,White,21,FALSE,Iowa
Male,White,24,FALSE,Iowa
Male,White,35.9,TRUE,Iowa
Female,White,31.5,FALSE,Iowa
Male,Black,21,FALSE,Iowa
Male,White,22.7,FALSE,Iowa
Female,White,25.7,FALSE,Iowa
Male,White,25,FALSE,Iowa
Female,White,18.3,FALSE,Iowa
Female,White,32.7,FALSE,Iowa
Female,White,23.2,FALSE,Iowa
Male,White,30.6,FALSE,Iowa
Male,White,24.7,FALSE,Iowa
Male,White,44.2,FALSE,Iowa
Female,Hispanic,18.7,FALSE,Iowa
Male,White,21,FALSE,Iowa
Female,Black,22.2,FALSE,Iowa
Male,White,46.3,FALSE,Iowa
Male,White,18.7,TRUE,Iowa
Male,White,38.6,FALSE,Iowa
Male,Black,22.9,FALSE,Iowa
Male,Black,26.4,FALSE,Iowa
Male,White,50.7,FALSE,Iowa
Female,Black,31.9,FALSE,Iowa
Female,White,33.7,TRUE,Iowa
Female,White,24.6,FALSE,Iowa
Male,White,58.5,FALSE,Iowa
Female,White,49.8,FALSE,Iowa
Male,White,51.3,FALSE,Iowa
Female,White,47.5,FALSE,Iowa
Male,White,53.3,FALSE,Iowa
Male,White,44.1,TRUE,Iowa
Male,White,56.8,FALSE,Iowa
Male,White,49.7,FALSE,Iowa
Male,White,43.2,FALSE,Iowa
Male,White,40.7,FALSE,Iowa
Female,White,52.9,FALSE,Iowa
Male,White,66.8,FALSE,Iowa
Male,White,19.9,TRUE,Iowa
Male,White,31.1,FALSE,Iowa
Male,White,27.1,FALSE,Iowa
Male,White,34.8,FALSE,Iowa
Female,White,23,FALSE,Iowa
Male,White,31.8,FALSE,Iowa
Male,White,24.9,FALSE,Iowa
Male,White,26.8,TRUE,Iowa
Male,White,22.3,FALSE,Iowa
Male,White,25.3,FALSE,Iowa
Male,White,27.6,FALSE,Iowa
Female,Black,25.4,FALSE,Iowa
Male,White,17.3,TRUE,Iowa
Male,White,74.2,FALSE,Iowa
Female,White,19.3,FALSE,Iowa
Male,White,35.5,TRUE,Iowa
Male,White,22.1,TRUE,Iowa
Male,White,27.5,FALSE,Iowa
Male,White,21.6,FALSE,Iowa
Female,White,34.1,FALSE,Iowa
Female,White,38.7,FALSE,Iowa
Male,White,21.4,FALSE,Iowa
Male,Black,20.9,FALSE,Iowa
Female,White,33.7,FALSE,Iowa
Male,Black,22.4,FALSE,Iowa
Female,Black,29.6,FALSE,Iowa
Female,Black,56.1,FALSE,Iowa
Male,White,27.8,FALSE,Iowa
Male,White,23.5,FALSE,Iowa
Male,White,22.7,FALSE,Iowa
Male,White,20.3,FALSE,Iowa
Male,White,33.5,FALSE,Iowa
Male,White,23.6,FALSE,Iowa
Male,White,20.9,FALSE,Iowa
Male,White,33.8,FALSE,Iowa
Female,White,28.3,FALSE,Iowa
Female,White,26.3,FALSE,Iowa
Male,Black,36.7,TRUE,Iowa
Male,Hispanic,23.7,FALSE,Iowa
Male,White,28.7,FALSE,Iowa
Female,Black,24.2,FALSE,Iowa
Male,Black,22,FALSE,Iowa
Male,Black,23.1,TRUE,Iowa
Female,White,35.8,FALSE,Iowa
Female,Hispanic,19.8,FALSE,Iowa
Male,Hispanic,58.1,FALSE,Iowa
Male,White,55.7,FALSE,Iowa
Male,White,51.9,FALSE,Iowa
Female,White,32.5,FALSE,Iowa
Male,White,27.5,TRUE,Iowa
Male,White,21.7,FALSE,Iowa
Male,Black,19.9,FALSE,Iowa
Female,White,26.6,FALSE,Iowa
Male,Black,35.7,FALSE,Iowa
Female,White,43.8,FALSE,Iowa
Male,White,47.2,FALSE,Iowa
Female,American Indian or Alaska Native,58.4,FALSE,Iowa
Female,White,28,FALSE,Iowa
Male,White,24.1,FALSE,Iowa
Male,Black,21.7,FALSE,Iowa
Male,White,48.4,TRUE,Iowa
Male,Black,28.6,FALSE,Iowa
Male,Hispanic,24.4,FALSE,Iowa
Male,White,27.4,FALSE,Iowa
Male,White,22.9,FALSE,Iowa
Female,White,31.3,TRUE,Iowa
Female,White,23.8,FALSE,Iowa
Male,White,28.7,TRUE,Iowa
Male,White,36.1,FALSE,Iowa
Female,White,48.3,FALSE,Iowa
Male,White,31.4,FALSE,Iowa
Male,White,51.9,FALSE,Iowa
Male,Black,58,FALSE,Iowa
Male,White,54.1,TRUE,Iowa
Male,White,44.8,FALSE,Iowa
Female,White,42.6,FALSE,Iowa
Female,White,51.1,FALSE,Iowa
Female,White,36.7,FALSE,Iowa
Female,White,35.3,FALSE,Iowa
Male,Hispanic,61,FALSE,Iowa
Male,Hispanic,23.6,FALSE,Iowa
Female,White,20.5,FALSE,Iowa
Female,White,36.8,FALSE,Iowa
Male,White,22.1,TRUE,Iowa
Male,White,52.5,FALSE,Iowa
Male,American Indian or Alaska Native,29,FALSE,Iowa
Male,Hispanic,19.3,FALSE,Iowa
Male,White,37.5,FALSE,Iowa
Male,White,24.5,FALSE,Iowa
Male,White,25.8,FALSE,Iowa
Male,White,24.9,FALSE,Iowa
Female,White,24.3,FALSE,Iowa
Male,White,22,FALSE,Iowa
Male,White,29.2,FALSE,Iowa
Male,American Indian or Alaska Native,36.5,FALSE,Iowa
Male,White,22,FALSE,Iowa
Female,White,36.9,FALSE,Iowa
Male,White,45.5,FALSE,Iowa
Male,White,24.6,FALSE,Iowa
Male,White,42.2,FALSE,Iowa
Male,Asian or Pacific Islander,26.8,TRUE,Iowa
Male,White,21.6,TRUE,Iowa
Male,White,23.4,FALSE,Iowa
Male,White,33.1,FALSE,Iowa
Male,White,28.6,FALSE,Iowa
Female,White,46.6,FALSE,Iowa
Male,White,19.2,FALSE,Iowa
Female,White,36.2,TRUE,Iowa
Male,White,22.1,FALSE,Iowa
Male,Asian or Pacific Islander,50.7,FALSE,Iowa
Male,White,22.6,TRUE,Iowa
Male,Hispanic,20.2,FALSE,Iowa
Male,White,18.7,TRUE,Iowa
Female,White,38.1,FALSE,Iowa
Male,Black,19.2,FALSE,Iowa
Female,White,35,TRUE,Iowa
Male,Hispanic,29.6,FALSE,Iowa
Male,White,21.9,FALSE,Iowa
Female,White,24.1,FALSE,Iowa
Male,White,20.1,FALSE,Iowa
Male,Black,19.8,FALSE,Iowa
Male,White,34.2,FALSE,Iowa
Female,White,19.7,FALSE,Iowa
Male,White,34.3,FALSE,Iowa
Male,White,31.8,FALSE,Iowa
Male,White,24.8,FALSE,Iowa
Male,Black,20.1,FALSE,Iowa
Female,White,55.4,FALSE,Iowa
Female,White,50,FALSE,Iowa
Male,White,45.4,FALSE,Iowa
Male,White,44.2,FALSE,Iowa
Male,White,38.5,FALSE,Iowa
Male,White,38.9,FALSE,Iowa
Male,White,27.7,TRUE,Iowa
Male,Black,48.2,FALSE,Iowa
Male,White,27.9,TRUE,Iowa
Male,White,53.9,FALSE,Iowa
Male,Black,52.9,FALSE,Iowa
Male,White,19,FALSE,Iowa
Male,White,47,FALSE,Iowa
Female,Black,28,FALSE,Iowa
Male,White,20.7,FALSE,Iowa
Male,White,31.9,FALSE,Iowa
Male,White,19.8,FALSE,Iowa
Male,Other,34.8,FALSE,Iowa
Female,Hispanic,33.6,FALSE,Iowa
Female,White,27.6,FALSE,Iowa
Male,White,45.1,FALSE,Iowa
Male,White,25.6,FALSE,Iowa
Male,White,24.7,FALSE,Iowa
Female,Asian or Pacific Islander,33.6,FALSE,Iowa
Female,White,26.1,FALSE,Iowa
Female,Black,43.8,FALSE,Iowa
Male,Black,22.8,TRUE,Iowa
Male,Hispanic,23.6,FALSE,Iowa
Male,White,23.7,FALSE,Iowa
Female,White,47.5,FALSE,Iowa
Male,Hispanic,43.2,FALSE,Iowa
Male,Other,20.9,FALSE,Iowa
Female,White,42.4,FALSE,Iowa
Female,Asian or Pacific Islander,38.5,FALSE,Iowa
Female,White,23.9,FALSE,Iowa
Female,White,30.3,FALSE,Iowa
Male,White,45.5,FALSE,Iowa
Male,White,18.5,FALSE,Iowa
Female,Black,38.4,FALSE,Iowa
Male,Asian or Pacific Islander,24.6,FALSE,Iowa
Male,White,32.3,FALSE,Iowa
Male,White,43.8,FALSE,Iowa
Male,Asian or Pacific Islander,20.7,FALSE,Iowa
Female,White,40.1,FALSE,Iowa
Male,White,35.9,TRUE,Iowa
Female,White,21.3,TRUE,Iowa
Male,White,32.2,FALSE,Iowa
Male,White,28.7,FALSE,Iowa
Female,White,40.9,FALSE,Iowa
Male,White,73.6,FALSE,Iowa
Male,Hispanic,19.6,FALSE,Iowa
Male,Black,19.3,FALSE,Iowa
Female,White,26.7,FALSE,Iowa
Female,American Indian or Alaska Native,24.4,FALSE,Iowa
Male,Hispanic,23.1,TRUE,Iowa
Female,White,22.5,FALSE,Iowa
Female,White,28.3,FALSE,Iowa
Male,White,28.7,FALSE,Iowa
Male,White,27.1,FALSE,Iowa
Male,White,43,FALSE,Iowa
Male,White,32.5,FALSE,Iowa
Male,Hispanic,32.8,FALSE,Iowa
Male,White,53.6,TRUE,Iowa
Male,White,36.7,FALSE,Iowa
Female,White,48.9,FALSE,Iowa
Male,White,37.2,FALSE,Iowa
Female,White,59,FALSE,Iowa
Male,Black,22.4,FALSE,Iowa
Female,White,53.2,FALSE,Iowa
Male,American Indian or Alaska Native,25.1,FALSE,Iowa
Female,White,34.3,FALSE,Iowa
Male,Black,24.1,FALSE,Iowa
Male,White,19.7,FALSE,Iowa
Male,Black,23.4,TRUE,Iowa
Female,White,28.1,FALSE,Iowa
Male,White,23.4,FALSE,Iowa
Male,Black,38.2,FALSE,Iowa
Male,Black,18.7,TRUE,Iowa
Male,Hispanic,25,FALSE,Iowa
Male,White,30.5,FALSE,Iowa
Male,Black,45,FALSE,Iowa
Male,Black,31.3,TRUE,Iowa
Female,Other,19.2,FALSE,Iowa
Male,White,29.2,FALSE,Iowa
Male,White,21.5,TRUE,Iowa
Male,Black,30.5,FALSE,Iowa
Male,White,19.4,FALSE,Iowa
Female,White,20.6,FALSE,Iowa
Female,White,24.5,FALSE,Iowa
Female,White,44.9,FALSE,Iowa
Male,White,33.1,FALSE,Iowa
Female,White,45,FALSE,Iowa
Male,Hispanic,36.1,FALSE,Iowa
Male,Hispanic,27.1,FALSE,Iowa
Male,Black,19.8,TRUE,Iowa
Male,White,19.9,FALSE,Iowa
Male,Hispanic,21,FALSE,Iowa
Male,White,41.2,FALSE,Iowa
Male,Black,19.3,FALSE,Iowa
Female,White,31,FALSE,Iowa
Female,White,22.2,FALSE,Iowa
Male,White,28.2,FALSE,Iowa
Female,White,28.6,FALSE,Iowa
Female,Other,20.1,FALSE,Iowa
Female,Hispanic,22.9,FALSE,Iowa
Female,White,53.5,FALSE,Iowa
Male,White,30.6,FALSE,Iowa
Male,White,21.9,FALSE,Iowa
Female,White,48.8,FALSE,Iowa
Male,Black,36.2,TRUE,Iowa
Female,White,28.4,FALSE,Iowa
Male,White,42.7,FALSE,Iowa
Male,White,19,FALSE,Iowa
Female,White,43.1,FALSE,Iowa
Male,Black,47.4,FALSE,Iowa
Male,White,24.7,FALSE,Iowa
Male,White,45.9,FALSE,Iowa
Female,White,38.3,FALSE,Iowa
Male,White,50,FALSE,Iowa
Female,Black,19.3,FALSE,Iowa
Male,White,26.9,FALSE,Iowa
Male,Black,56.9,FALSE,Iowa
Female,White,21.7,FALSE,Iowa
Male,Black,32.1,FALSE,Iowa
Male,White,54.2,FALSE,Iowa
Female,White,44.5,FALSE,Iowa
Male,White,36.4,FALSE,Iowa
Female,Black,50.8,FALSE,Iowa
Female,White,38.9,TRUE,Iowa
Male,White,18.9,FALSE,Iowa
Male,White,29.4,TRUE,Iowa
Male,White,25,FALSE,Iowa
Male,White,27,FALSE,Iowa
Male,White,23.2,FALSE,Iowa
Male,White,44.2,FALSE,Iowa
Male,Hispanic,23.6,FALSE,Iowa
Male,White,48.8,FALSE,Iowa
Male,Hispanic,24.6,FALSE,Iowa
Male,White,19.8,FALSE,Iowa
Female,White,38.8,FALSE,Iowa
Male,Black,17.5,TRUE,Iowa
Female,Black,30.1,TRUE,Iowa
Female,White,44.6,FALSE,Iowa
Female,Asian or Pacific Islander,22.3,FALSE,Iowa
Female,Black,19.6,FALSE,Iowa
Male,American Indian or Alaska Native,27.3,FALSE,Iowa
Male,Black,20,FALSE,Iowa
Male,White,29.9,FALSE,Iowa
Female,White,19.5,FALSE,Iowa
Male,White,26,FALSE,Iowa
Male,White,32,FALSE,Iowa
Male,Black,27.9,TRUE,Iowa
Male,White,18.3,TRUE,Iowa
Female,White,18.3,FALSE,Iowa
Male,White,32.7,FALSE,Iowa
Male,Hispanic,23.9,FALSE,Iowa
Male,White,18.7,FALSE,Iowa
Female,White,30.5,FALSE,Iowa
Female,White,37.5,FALSE,Iowa
Male,Hispanic,39.2,FALSE,Iowa
Male,American Indian or Alaska Native,33.3,FALSE,Iowa
Male,White,19.4,FALSE,Iowa
Male,White,21.1,FALSE,Iowa
Male,Black,36.7,FALSE,Iowa
Male,White,39.5,FALSE,Iowa
Male,White,35.6,FALSE,Iowa
Female,White,32.2,FALSE,Iowa
Female,White,24.9,FALSE,Iowa
Male,Hispanic,35.3,FALSE,Iowa
Male,White,21.5,FALSE,Iowa
Female,White,22.4,FALSE,Iowa
Male,White,33.4,FALSE,Iowa
Male,White,34.4,FALSE,Iowa
Male,White,48.4,FALSE,Iowa
Male,White,65.4,FALSE,Iowa
Female,White,53,FALSE,Iowa
Male,White,50,FALSE,Iowa
